Paper ID,Student Name,Age,Class,Phone Number,Subject,Correct Marks,Exam Date,Score (%),Grade,GPA
P150302,Susan Garza,20,Class B,0149024917,Physics,40,2024-10-17,100.00,A-,3.7
P150303,Jonathan Cardenas,18,Class A,0121005781,Science,35,2024-08-19,87.50,A-,3.7
P150304,Susan Cook,24,Class G,0157304504,Biology,30,2024-10-21,75.00,B+,3.3
P150305,Julia Mitchell,25,Class F,0123187318,Geography,10,2024-06-18,25.00,E,0.0
P150401,Jeffrey Black,23,Class E,0124564830,History,19,2024-10-06,47.50,C-,1.7
P150402,Donna White,23,Class I,0183618550,History,36,2024-07-09,90.00,A-,3.7
P150403,Sean Nixon,20,Class E,0116962414,Math,22,2024-05-03,55.00,C+,2.3
P150404,Joe Wright,23,Class E,0195224425,English,1,2024-10-05,2.50,E,0.0
P150405,Mary Tate,21,Class I,0144698136,Math,36,2024-03-24,90.00,A-,3.7
P150501,Christopher Butler,19,Class C,0182922374,Physics,23,2024-01-24,57.50,C+,2.3
P150502,Diana Sims,21,Class E,0183135206,Biology,19,2024-06-14,47.50,C-,1.7
P150503,Gloria Daniel,18,Class G,0123048206,Biology,18,2024-04-27,45.00,D+,1.3
P150504,Benjamin Burns,21,Class E,0143153820,Geography,8,2024-04-13,20.00,E,0.0
P150505,Amanda Bowman,25,Class H,0112798632,Physics,38,2024-02-13,95.00,A-,3.7
P150601,Aaron White,22,Class H,0105357092,Math,1,2024-03-10,2.50,E,0.0
P150602,Kayla Rodriguez,24,Class F,0169004751,Geography,25,2024-06-05,62.50,B-,2.7
P150603,Kevin Moreno,25,Class H,0121048603,Biology,37,2024-10-28,92.50,A-,3.7
P150604,Joy Owen,22,Class I,0182954108,Biology,1,2024-07-29,2.50,E,0.0
P150605,Maria Downs,23,Class J,0144836962,Geography,39,2024-01-23,97.50,A-,3.7
P150701,Kevin Lester,19,Class A,0189909734,English,6,2024-02-12,15.00,E,0.0
P150702,Michael Hodges MD,24,Class D,0162303999,Physics,37,2024-09-01,92.50,A-,3.7
P150703,Ronnie Thompson,25,Class I,0183355216,English,39,2024-07-29,97.50,A-,3.7
P150704,Elizabeth Hawkins,21,Class A,0123676164,Geography,13,2024-10-20,32.50,E,0.0
P150705,Mary Gamble,19,Class G,0179872300,Science,26,2024-04-04,65.00,B,3.0
P150801,Mary Copeland,25,Class J,0122013749,Math,14,2024-01-11,35.00,E,0.0
P150802,Melissa Franco,23,Class E,0142797060,Chemistry,34,2024-08-04,85.00,A-,3.7
P150803,Steven Pollard,23,Class G,0184938995,Biology,11,2024-09-18,27.50,E,0.0
P150804,Joseph Cruz,25,Class J,0102131846,Biology,15,2024-05-28,37.50,E,0.0
P150805,Sean Carter,19,Class A,0129373222,Math,2,2024-10-12,5.00,E,0.0
P150901,Cody Sandoval,25,Class I,0183445639,Geography,31,2024-11-01,77.50,B+,3.3
P150902,Jason Rios,22,Class B,0198572740,English,36,2024-04-07,90.00,A-,3.7
P150903,Jeffrey Perez,23,Class B,0191041711,Chemistry,11,2024-04-12,27.50,E,0.0
P150904,Joseph Malone,21,Class J,0193935422,Science,36,2024-04-15,90.00,A-,3.7
P150905,Nicholas Campbell,19,Class A,0152841892,English,20,2024-09-14,50.00,C,2.0
P151001,Andrea Wade,18,Class C,0142535304,History,0,2024-04-11,0.00,E,0.0
P151002,Phillip Whitaker,25,Class D,0168085212,Geography,32,2024-04-15,80.00,A-,3.7
P151003,Cynthia Sweeney,18,Class I,0143310795,Chemistry,7,2024-09-05,17.50,E,0.0
P151004,Theresa Rodriguez,22,Class B,0101544887,Math,6,2024-12-23,15.00,E,0.0
P151005,Ralph Coleman DDS,20,Class A,0177635464,Physics,19,2024-03-25,47.50,C-,1.7
P151101,Sherry Vazquez,24,Class C,0173466669,History,31,2024-08-28,77.50,B+,3.3
P151102,Kenneth Carlson,22,Class H,0189889426,Math,28,2024-01-12,70.00,B+,3.3
P151103,Marcus Carey,25,Class J,0152926410,Biology,22,2024-01-24,55.00,C+,2.3
P151104,James Davis,19,Class A,0109273669,Science,16,2024-04-11,40.00,D,1.0
P151105,Raymond Gomez,23,Class A,0115517708,Physics,39,2024-11-13,97.50,A-,3.7
P151201,Christy Mcguire,22,Class F,0118534700,Geography,19,2024-02-13,47.50,C-,1.7
P151202,Derek Tran,21,Class I,0171447157,Math,28,2024-04-01,70.00,B+,3.3
P151203,Michael Trujillo,22,Class I,0196734121,Geography,6,2024-12-14,15.00,E,0.0
P151204,Phillip Acosta,18,Class B,0155320000,Biology,27,2024-07-04,67.50,B,3.0
P151205,Marc Kramer,22,Class A,0157467299,Science,24,2024-04-08,60.00,B-,2.7
P151301,Sheri Benton,21,Class D,0176593494,English,23,2024-09-25,57.50,C+,2.3
P151302,James Washington,18,Class G,0142816038,Math,1,2024-12-24,2.50,E,0.0
P151303,Jodi Martinez,19,Class D,0189123721,English,12,2024-06-21,30.00,E,0.0
P151304,Denise Carroll,22,Class D,0124795652,History,30,2024-05-04,75.00,B+,3.3
P151305,Nicole Smith,23,Class E,0189430053,Math,37,2024-10-21,92.50,A-,3.7
P151401,Patrick Newman,18,Class G,0133371787,Science,22,2024-06-09,55.00,C+,2.3
P151402,Keith Woods,22,Class D,0152770854,English,30,2024-10-18,75.00,B+,3.3
P151403,Justin Valdez,24,Class G,0122681511,Science,35,2024-07-09,87.50,A-,3.7
P151404,Raymond Rogers,25,Class J,0152110261,English,18,2024-04-25,45.00,D+,1.3
P151405,Michael Wood,23,Class B,0188733960,Geography,17,2024-10-04,42.50,D,1.0
P151501,Rachel Bolton,21,Class F,0103154126,Chemistry,1,2024-03-22,2.50,E,0.0
P151502,Laura Scott,18,Class G,0187878314,Chemistry,25,2024-08-27,62.50,B-,2.7
P151503,Frank Jones,22,Class I,0132351710,Science,36,2024-11-28,90.00,A-,3.7
P151504,Craig Ray,18,Class A,0143934938,Biology,35,2024-07-11,87.50,A-,3.7
P151505,Michael Williams,19,Class H,0136101154,Geography,27,2024-12-22,67.50,B,3.0
P151601,Kimberly Price,22,Class D,0151663848,Geography,40,2024-04-07,100.00,A-,3.7
P151602,Julian Esparza,25,Class D,0102206858,Math,9,2024-08-15,22.50,E,0.0
P151603,Tyler Valenzuela,21,Class H,0129404296,Math,33,2024-01-10,82.50,A-,3.7
P151604,Elizabeth Nielsen,20,Class E,0168374740,Science,33,2024-09-27,82.50,A-,3.7
P151605,Donna Mosley,19,Class I,0181014985,Chemistry,13,2024-07-28,32.50,E,0.0
P151701,Erin Parrish,19,Class A,0187373924,Science,17,2024-04-17,42.50,D,1.0
P151702,Lisa Reynolds,20,Class F,0119645838,Chemistry,10,2024-01-15,25.00,E,0.0
P151703,Sharon Reyes,22,Class C,0134623728,Chemistry,22,2024-11-02,55.00,C+,2.3
P151704,Carl Shields,22,Class H,0102766360,Biology,11,2024-04-26,27.50,E,0.0
P151705,Brent Harrell,18,Class H,0178732254,Physics,32,2024-12-17,80.00,A-,3.7
P151801,Maria Perez,21,Class F,0155703605,Math,40,2024-09-18,100.00,A-,3.7
P151802,Miss Elizabeth Smith,18,Class A,0146710491,Science,8,2024-04-18,20.00,E,0.0
P151803,Michael Thomas,21,Class C,0161266870,English,4,2024-08-24,10.00,E,0.0
P151804,Angela Simpson,22,Class A,0105494039,Physics,32,2024-08-06,80.00,A-,3.7
P151805,Victor Fritz,20,Class G,0131223395,Physics,38,2024-06-07,95.00,A-,3.7
P151901,Michael Holloway,21,Class E,0144345054,Physics,19,2024-05-02,47.50,C-,1.7
P151902,Brad Gonzalez,24,Class D,0117861840,Geography,16,2024-01-28,40.00,D,1.0
P151903,Melissa Williamson,24,Class I,0133477965,Biology,13,2024-10-23,32.50,E,0.0
P151904,Bryan Hubbard,25,Class G,0144463055,Science,34,2024-06-05,85.00,A-,3.7
P151905,Kevin Haney,18,Class J,0189010639,Physics,4,2024-02-11,10.00,E,0.0
P152001,Crystal King,25,Class J,0194172331,English,7,2024-08-17,17.50,E,0.0
P152002,Jon Rivera,22,Class H,0127315801,Science,10,2024-01-06,25.00,E,0.0
P152003,Travis Elliott,21,Class F,0116923751,Geography,3,2024-07-25,7.50,E,0.0
P152004,Misty Mcconnell,22,Class A,0175201488,Math,20,2024-04-18,50.00,C,2.0
P152005,Heidi Vasquez,25,Class E,0139826768,History,40,2024-12-22,100.00,A-,3.7
P152101,Brian Holland,23,Class B,0176213728,Math,13,2024-10-09,32.50,E,0.0
P152102,Joe Harris,18,Class I,0115911009,History,10,2024-08-16,25.00,E,0.0
P152103,Scott Morton,18,Class A,0133277675,Geography,22,2024-03-31,55.00,C+,2.3
P152104,Jessica Cervantes,23,Class I,0199133641,Geography,5,2024-12-03,12.50,E,0.0
P152105,Willie Chase,25,Class G,0153062663,Science,31,2024-05-01,77.50,B+,3.3
P152201,Frances Peterson,24,Class I,0185945691,Physics,7,2024-04-13,17.50,E,0.0
P152202,Cody Rivera,24,Class D,0167094184,Biology,10,2024-04-13,25.00,E,0.0
P152203,Sean Adams,23,Class F,0126069019,Geography,3,2024-05-02,7.50,E,0.0
P152204,Danny Sandoval,21,Class F,0164705447,Chemistry,30,2024-01-20,75.00,B+,3.3
P152205,Anthony Cameron,24,Class B,0102479342,Geography,14,2024-02-14,35.00,E,0.0
P152301,Elizabeth Robinson,25,Class J,0114087124,English,11,2024-09-09,27.50,E,0.0
P152302,John Hernandez,25,Class J,0144310984,Science,37,2024-07-05,92.50,A-,3.7
P152303,Terry Roberts,21,Class I,0139078624,Biology,0,2024-10-26,0.00,E,0.0
P152304,Anthony Gray,21,Class E,0197600505,Chemistry,14,2024-07-31,35.00,E,0.0
P152305,Angela Mckinney MD,23,Class I,0186595777,Biology,25,2024-01-10,62.50,B-,2.7
P152401,Steven Rodgers,24,Class F,0178542291,Biology,39,2024-05-14,97.50,A-,3.7
P152402,James Garcia,18,Class G,0133082640,Science,0,2024-12-07,0.00,E,0.0
P152403,Ricky Atkins,21,Class J,0177634431,Science,35,2024-05-19,87.50,A-,3.7
P152404,Joann Rogers,19,Class C,0148080445,English,9,2024-01-25,22.50,E,0.0
P152405,Clayton Webster,20,Class H,0156538774,Math,16,2024-01-10,40.00,D,1.0
P152501,Heather Jones,21,Class H,0175727359,Biology,18,2024-11-27,45.00,D+,1.3
P152502,Steven Pugh,21,Class G,0184787096,History,19,2024-05-16,47.50,C-,1.7
P152503,Emily Garcia,24,Class E,0136104838,Biology,29,2024-10-25,72.50,B+,3.3
P152504,Kimberly Gomez,25,Class D,0175460448,Physics,16,2024-06-06,40.00,D,1.0
P152505,Evelyn Christian,19,Class B,0187619803,Math,28,2024-06-01,70.00,B+,3.3
P152601,Natalie Bradley,22,Class H,0141773384,Biology,11,2024-07-10,27.50,E,0.0
P152602,Michael Brewer,19,Class D,0133626489,Physics,5,2024-05-15,12.50,E,0.0
P152603,Karen Hines,23,Class B,0135875747,Math,35,2024-11-09,87.50,A-,3.7
P152604,Bobby Brooks,21,Class I,0102759458,English,27,2024-01-10,67.50,B,3.0
P152605,Timothy Sanchez,19,Class F,0111838188,English,24,2024-11-11,60.00,B-,2.7
P152701,Andrea Hawkins,18,Class G,0133878443,Physics,5,2024-05-29,12.50,E,0.0
P152702,Anne Jensen,18,Class G,0149529555,English,18,2024-10-06,45.00,D+,1.3
P152703,Kenneth Butler,25,Class E,0116760917,Biology,23,2024-02-02,57.50,C+,2.3
P152704,Denise Green,22,Class G,0128950057,Math,24,2024-08-22,60.00,B-,2.7
P152705,Mr. Brandon Logan,24,Class E,0182398956,Biology,32,2024-02-07,80.00,A-,3.7
P152801,Ebony Gomez,23,Class G,0162026946,History,39,2024-12-17,97.50,A-,3.7
P152802,Stacey Nelson,18,Class H,0162380056,Science,2,2024-08-06,5.00,E,0.0
P152803,Eric Wilson,19,Class G,0118168355,English,36,2024-04-06,90.00,A-,3.7
P152804,Anthony Hayes,19,Class E,0166998432,Geography,40,2024-09-04,100.00,A-,3.7
P152805,Karen Rodriguez,25,Class J,0102549501,Chemistry,10,2024-09-25,25.00,E,0.0
P152901,Janet Hall,21,Class A,0137777229,History,20,2024-12-04,50.00,C,2.0
P152902,Shelly Gardner,24,Class D,0188178677,English,20,2024-06-18,50.00,C,2.0
P152903,Ms. Jennifer Shepherd,18,Class J,0148801969,Biology,37,2024-03-19,92.50,A-,3.7
P152904,Samantha Frank,25,Class H,0151869667,Physics,34,2024-03-11,85.00,A-,3.7
P152905,Timothy Smith,25,Class B,0105514192,English,38,2024-01-18,95.00,A-,3.7
P153001,Adam Adams,24,Class H,0177418307,Geography,5,2024-11-11,12.50,E,0.0
P153002,John Johnson,21,Class J,0195481025,English,15,2024-02-15,37.50,E,0.0
P153003,Misty Gutierrez,25,Class J,0142311897,Biology,37,2024-01-03,92.50,A-,3.7
P153004,Lindsey Jones,22,Class A,0117401143,Chemistry,40,2024-04-03,100.00,A-,3.7
P153005,Rebecca Rice,22,Class A,0143988791,History,35,2024-10-29,87.50,A-,3.7
P153101,Alice Gomez,24,Class I,0167512511,English,3,2024-11-23,7.50,E,0.0
P153102,Billy Martinez,23,Class D,0111052539,Physics,3,2024-08-03,7.50,E,0.0
P153103,Zachary Charles,18,Class B,0192036857,Math,28,2024-07-17,70.00,B+,3.3
P153104,Mrs. Dawn Romero,20,Class E,0159390322,Physics,8,2024-04-10,20.00,E,0.0
P153105,Elizabeth Taylor,23,Class C,0165187005,Chemistry,1,2024-09-22,2.50,E,0.0
P153201,Kenneth Weber,22,Class F,0108621887,Geography,31,2024-01-25,77.50,B+,3.3
P153202,Jessica Martinez,20,Class E,0172479213,Geography,26,2024-05-22,65.00,B,3.0
P153203,Eric Durham,18,Class A,0103339915,Math,16,2024-06-13,40.00,D,1.0
P153204,Daniel Stone,22,Class B,0132219953,Chemistry,8,2024-08-22,20.00,E,0.0
P153205,Shawn Lee,23,Class D,0148675600,Physics,11,2024-06-15,27.50,E,0.0
P153301,Erica White,23,Class C,0109887864,Physics,23,2024-03-11,57.50,C+,2.3
P153302,Shane Farmer,25,Class B,0179703619,Physics,15,2024-09-27,37.50,E,0.0
P153303,Haley Baker,20,Class J,0155034586,Physics,18,2024-03-12,45.00,D+,1.3
P153304,Christopher Pratt,19,Class C,0194497046,Biology,17,2024-09-27,42.50,D,1.0
P153305,Joel Walsh,22,Class E,0188353967,English,1,2024-08-02,2.50,E,0.0
P153401,Christopher Williams,20,Class A,0184129398,Math,34,2024-08-12,85.00,A-,3.7
P153402,Lauren Cummings,23,Class C,0168844235,Geography,19,2024-09-14,47.50,C-,1.7
P153403,Sarah Riley,25,Class E,0149617004,Geography,34,2024-12-09,85.00,A-,3.7
P153404,Angela Hahn,21,Class A,0169586243,History,17,2024-06-04,42.50,D,1.0
P153405,Joseph Ford,20,Class D,0149173856,Chemistry,16,2024-11-21,40.00,D,1.0
P153501,Colleen Alvarez,21,Class J,0188509245,Math,8,2024-10-05,20.00,E,0.0
P153502,Michael Gonzalez,22,Class J,0123589464,History,35,2024-04-06,87.50,A-,3.7
P153503,Jeanette Odonnell,21,Class C,0171151245,English,7,2024-01-14,17.50,E,0.0
P153504,Jessica Murphy,23,Class D,0156816576,Physics,3,2024-09-21,7.50,E,0.0
P153505,Kevin Ramos,25,Class A,0134992378,Chemistry,21,2024-01-24,52.50,C,2.0
P153601,Mark Hall,20,Class H,0121817890,Geography,6,2024-04-26,15.00,E,0.0
P153602,Benjamin Meyer,19,Class I,0174121522,English,39,2024-09-28,97.50,A-,3.7
P153603,Kevin Green,23,Class J,0121181917,Chemistry,14,2024-06-20,35.00,E,0.0
P153604,Alex Hansen MD,18,Class I,0192406123,Physics,16,2024-07-24,40.00,D,1.0
P153605,William Wells,20,Class G,0135124878,Biology,27,2024-09-17,67.50,B,3.0
P153701,Ashley Johnson,25,Class I,0161406790,Science,39,2024-07-29,97.50,A-,3.7
P153702,Erica Wilson,19,Class E,0159983148,Geography,12,2024-11-02,30.00,E,0.0
P153703,Brian Ramos,21,Class E,0155085108,Geography,11,2024-03-05,27.50,E,0.0
P153704,Sue Padilla,22,Class C,0154934814,Chemistry,30,2024-10-01,75.00,B+,3.3
P153705,Christian Nguyen,25,Class H,0105708784,History,30,2024-08-11,75.00,B+,3.3
P153801,Mr. Daniel Marquez,20,Class H,0192898279,History,8,2024-12-17,20.00,E,0.0
P153802,Laura Hahn,19,Class F,0159191720,Physics,38,2024-02-02,95.00,A-,3.7
P153803,Justin Wilson,22,Class J,0198853625,Math,25,2024-12-14,62.50,B-,2.7
P153804,Brandon Ramos,21,Class F,0102074079,Science,2,2024-03-10,5.00,E,0.0
P153805,Amanda Little,23,Class A,0137879436,English,11,2024-04-24,27.50,E,0.0
P153901,Stephanie Cooper,18,Class B,0199526548,Chemistry,11,2024-01-03,27.50,E,0.0
P153902,Lauren Stanley,18,Class B,0143895804,Science,18,2024-06-04,45.00,D+,1.3
P153903,Shannon Valdez,21,Class D,0134894361,Physics,26,2024-11-21,65.00,B,3.0
P153904,Alfred Roberts,19,Class B,0154868277,Science,29,2024-03-13,72.50,B+,3.3
P153905,Brittany Williams,20,Class E,0136567990,Science,13,2024-09-07,32.50,E,0.0
P154001,Laurie Short,24,Class I,0123668091,Math,2,2024-10-05,5.00,E,0.0
P154002,Mario Kaufman,20,Class D,0137998281,English,23,2024-01-17,57.50,C+,2.3
P154003,Sherri Choi,21,Class G,0177087466,Physics,14,2024-06-15,35.00,E,0.0
P154004,Anthony Miller,20,Class D,0162292916,History,34,2024-10-19,85.00,A-,3.7
P154005,Larry Hall,18,Class B,0189171579,Biology,28,2024-03-13,70.00,B+,3.3
P154101,Charlotte Gilbert,21,Class J,0105828634,Science,38,2024-05-25,95.00,A-,3.7
P154102,Jill Parks,20,Class C,0104257254,English,15,2024-05-20,37.50,E,0.0
P154103,Kathleen Fitzpatrick,20,Class H,0133810075,History,29,2024-06-02,72.50,B+,3.3
P154104,Veronica Garrison,24,Class J,0127263175,English,19,2024-03-19,47.50,C-,1.7
P154105,Wesley Thompson,24,Class C,0126140309,Physics,6,2024-09-11,15.00,E,0.0
P154201,Mary Lopez,23,Class I,0155560050,Geography,32,2024-08-28,80.00,A-,3.7
P154202,Hannah Davis,18,Class J,0112671144,History,37,2024-03-01,92.50,A-,3.7
P154203,Mckenzie Wood,24,Class J,0122512682,History,14,2024-03-26,35.00,E,0.0
P154204,David Wilson,24,Class C,0196165477,English,28,2024-07-28,70.00,B+,3.3
P154205,Nathaniel Lawson,22,Class G,0179628882,Geography,34,2024-02-18,85.00,A-,3.7
P154301,James Smith,20,Class D,0184099240,Chemistry,13,2024-05-16,32.50,E,0.0
P154302,James Hernandez,23,Class I,0183668025,Geography,40,2024-08-16,100.00,A-,3.7
P154303,Richard Roberts,21,Class B,0108985253,Physics,0,2024-06-10,0.00,E,0.0
P154304,Mrs. Lisa Barker,19,Class J,0193971852,Physics,30,2024-12-13,75.00,B+,3.3
P154305,Linda Long,24,Class D,0125087959,Physics,14,2024-04-09,35.00,E,0.0
P154401,Cynthia Olson,24,Class H,0137278201,Biology,24,2024-12-04,60.00,B-,2.7
P154402,Carly Fischer,25,Class A,0183620570,Biology,10,2024-02-26,25.00,E,0.0
P154403,Evelyn Smith,24,Class H,0122578119,Math,20,2024-11-18,50.00,C,2.0
P154404,Catherine Watson,25,Class H,0111284782,Math,16,2024-02-23,40.00,D,1.0
P154405,Javier Griffith,23,Class G,0158937480,Math,18,2024-12-23,45.00,D+,1.3
P154501,Chad Richardson,25,Class C,0142871932,History,36,2024-01-09,90.00,A-,3.7
P154502,Andrew Dennis,24,Class D,0104001675,History,15,2024-05-14,37.50,E,0.0
P154503,Brian Thompson,23,Class G,0113730626,Physics,33,2024-11-03,82.50,A-,3.7
P154504,Melinda Bishop,18,Class D,0162322383,Geography,23,2024-05-09,57.50,C+,2.3
P154505,Angela Fields,20,Class D,0129812590,English,23,2024-07-09,57.50,C+,2.3
P154601,David Harris,20,Class B,0147355739,English,18,2024-11-10,45.00,D+,1.3
P154602,Benjamin Webster,24,Class D,0104690262,Geography,21,2024-08-06,52.50,C,2.0
P154603,James Lopez,23,Class E,0101478814,Math,33,2024-10-18,82.50,A-,3.7
P154604,Daniel Charles,25,Class E,0131763824,Biology,32,2024-04-09,80.00,A-,3.7
P154605,David Hanson,21,Class J,0152283751,Geography,12,2024-05-06,30.00,E,0.0
P154701,Thomas Parker,23,Class H,0145890515,Biology,2,2024-06-29,5.00,E,0.0
P154702,Dalton Anderson,21,Class B,0184335345,Geography,6,2024-09-01,15.00,E,0.0
P154703,Mr. John Mendoza DDS,24,Class D,0124619498,Math,22,2024-05-12,55.00,C+,2.3
P154704,Debbie Thomas,18,Class C,0156864819,Physics,12,2024-07-04,30.00,E,0.0
P154705,Amanda Harding,25,Class G,0127628558,Science,30,2024-11-24,75.00,B+,3.3
P154801,Matthew Mcpherson,20,Class H,0148018593,Chemistry,11,2024-10-15,27.50,E,0.0
P154802,Reginald Boyd,20,Class H,0164088847,Geography,21,2024-01-26,52.50,C,2.0
P154803,Connie Myers,19,Class F,0127864568,Math,32,2024-04-06,80.00,A-,3.7
P154804,Misty Villarreal,25,Class G,0178778885,Biology,28,2024-06-26,70.00,B+,3.3
P154805,Kim Rivera,19,Class B,0187297477,Physics,14,2024-08-06,35.00,E,0.0
P154901,Paige Rodriguez,24,Class D,0168820444,Biology,1,2024-01-31,2.50,E,0.0
P154902,Eric Smith,19,Class B,0122984929,Physics,13,2024-12-22,32.50,E,0.0
P154903,Jim Garcia,21,Class G,0138793961,English,29,2024-08-13,72.50,B+,3.3
P154904,Michael Thompson,19,Class H,0131755947,Chemistry,7,2024-09-03,17.50,E,0.0
P154905,Patricia Olson,19,Class A,0161688049,Math,14,2024-08-14,35.00,E,0.0
P155001,Cassandra Lang,20,Class D,0158953476,History,25,2024-09-07,62.50,B-,2.7
P155002,Tracy Nguyen,23,Class A,0149148457,Biology,25,2024-05-05,62.50,B-,2.7
P155003,Stephen Hayes,24,Class A,0148583490,Math,34,2024-02-13,85.00,A-,3.7
P155004,Gabrielle Schultz,23,Class J,0133307247,Geography,17,2024-02-29,42.50,D,1.0
P155005,William Baker,19,Class C,0122600940,Geography,24,2024-09-09,60.00,B-,2.7
P155101,Paul Salinas,24,Class H,0147577533,Geography,1,2024-06-23,2.50,E,0.0
P155102,Dawn Contreras,18,Class J,0112673842,Math,27,2024-09-19,67.50,B,3.0
P155103,Cristian Mitchell,21,Class E,0103437810,Biology,29,2024-08-27,72.50,B+,3.3
P155104,Walter Martin,18,Class B,0106363232,Biology,28,2024-10-31,70.00,B+,3.3
P155105,Sandra Montgomery,24,Class C,0136295568,Physics,34,2024-07-30,85.00,A-,3.7
P155201,Beverly Nelson,20,Class A,0177982382,Chemistry,2,2024-04-08,5.00,E,0.0
P155202,Katelyn Hickman,19,Class H,0189692828,Math,24,2024-07-10,60.00,B-,2.7
P155203,Alexis Stevenson,20,Class F,0122187527,Biology,10,2024-01-25,25.00,E,0.0
P155204,Sonya Oconnor,19,Class I,0143608320,Biology,40,2024-03-22,100.00,A-,3.7
P155205,David Parker,18,Class J,0162863429,Biology,25,2024-02-18,62.50,B-,2.7
P155301,Dawn Blake,25,Class J,0157340611,Biology,31,2024-12-13,77.50,B+,3.3
P155302,Kimberly Crawford,21,Class D,0173586013,Chemistry,7,2024-06-13,17.50,E,0.0
P155303,Bruce French,21,Class G,0185593212,Geography,4,2024-05-09,10.00,E,0.0
P155304,Jesse Miller,25,Class C,0155973022,History,40,2024-11-22,100.00,A-,3.7
P155305,Johnny Williams,19,Class I,0148401554,Biology,9,2024-07-13,22.50,E,0.0
P155401,Edward Thomas,23,Class F,0156243394,Math,17,2024-07-11,42.50,D,1.0
P155402,Scott Cruz,18,Class H,0121117138,Geography,11,2024-05-20,27.50,E,0.0
P155403,Lauren Brown,24,Class I,0121901466,English,20,2024-08-20,50.00,C,2.0
P155404,Kevin Kim,25,Class G,0165359095,Biology,22,2024-09-05,55.00,C+,2.3
P155405,Jenna King,18,Class H,0166372570,Biology,28,2024-12-07,70.00,B+,3.3
P155501,Craig Brown,25,Class D,0115691897,Physics,33,2024-02-20,82.50,A-,3.7
P155502,Regina Williams,19,Class E,0175746121,History,0,2024-10-08,0.00,E,0.0
P155503,Russell Webb,19,Class J,0155675257,Math,27,2024-03-02,67.50,B,3.0
P155504,Christopher Peterson,21,Class E,0119315783,English,23,2024-10-15,57.50,C+,2.3
P155505,Sherri Webb,19,Class E,0174449406,Science,1,2024-11-29,2.50,E,0.0
P155601,Anthony White,24,Class E,0125265745,Physics,11,2024-11-03,27.50,E,0.0
P155602,David Morrow,20,Class G,0188607639,Biology,28,2024-06-05,70.00,B+,3.3
P155603,William Hines,21,Class F,0159659018,History,0,2024-10-23,0.00,E,0.0
P155604,Donald Huang,19,Class G,0169940097,Math,19,2024-06-23,47.50,C-,1.7
P155605,Christopher Clay,20,Class G,0101714079,Physics,19,2024-04-16,47.50,C-,1.7
P155701,Thomas Williams,25,Class H,0108010931,Geography,0,2024-08-04,0.00,E,0.0
P155702,Sherry Ingram,21,Class C,0141521365,Biology,33,2024-01-23,82.50,A-,3.7
P155703,Nicholas Pugh,23,Class F,0191813542,English,2,2024-09-05,5.00,E,0.0
P155704,Mary Ortiz,25,Class I,0197823617,Chemistry,12,2024-03-17,30.00,E,0.0
P155705,Courtney Johns,24,Class H,0139636892,Math,28,2024-02-07,70.00,B+,3.3
