PaperID,StudentName,PhoneNum,Subject,Marks,InvigilatorName,ExamDate,ExamType
P151102,Kenneth Carlson,+1-702-639-9765x33839,Math,13,Brenda Adams,2024-01-12,Quiz
P151103,Marcus Carey,(760)236-9811,Biology,33,Lori Thomas,2024-01-24,Midterm
P151104,James Davis,549.314.9857x2549,Science,60,Vanessa Leblanc,2024-04-11,Quiz
P151105,Raymond Gomez,(379)981-8868x345,Physics,57,Bernard Russell,2024-11-13,Practice
P151201,Christy Mcguire,+1-050-133-3666x1904,Geography,57,Joan Davis,2024-02-13,Practice
P151202,Derek Tran,325.728.7682,Math,87,Crystal Lewis,2024-04-01,Final
P151203,Michael Trujillo,868-908-1134x351,Geography,11,Michael Hughes,2024-12-14,Final
P151204,Phillip Acosta,001-279-425-4027x42799,Biology,30,Aaron Skinner,2024-07-04,Final
P151205,Marc Kramer,407.254.0929x002,Science,73,Luke Mcdonald,2024-04-08,Quiz
P151301,Sheri Benton,2934940611,English,55,Alexis Ford,2024-09-25,Quiz
P151302,James Washington,001-588-520-0842x3792,Math,17,Joseph Miller,2024-12-24,Final
P151303,Jodi Martinez,043.002.1670x4016,English,16,Crystal Short,2024-06-21,Quiz
P151304,Denise Carroll,555.179.2801x457,History,33,Samantha Roberts,2024-05-04,Quiz
P151305,Nicole Smith,038.803.2761x4220,Math,83,Jason Roberts,2024-10-21,Quiz
P151401,Patrick Newman,001-444-453-3961x0511,Science,86,Jennifer Davis,2024-06-09,Midterm
P151402,Keith Woods,001-898-928-0149x26495,English,96,Donna Nelson,2024-10-18,Practice
P151403,Justin Valdez,+1-024-700-3448x58243,Science,83,Scott Alvarado,2024-07-09,Final
P151404,Raymond Rogers,+1-865-082-7906x931,English,0,Robert Faulkner,2024-04-25,Practice
P151405,Michael Wood,(261)582-2568x2559,Geography,78,Kyle Gonzalez,2024-10-04,Final
P151501,Rachel Bolton,+1-765-667-8911,Chemistry,68,Jay Hardy,2024-03-22,Final
P151502,Laura Scott,1426128683,Chemistry,73,Joshua White,2024-08-27,Midterm
P151503,Frank Jones,(848)621-6713,Science,94,Audrey Lowery,2024-11-28,Practice
P151504,Craig Ray,543.128.0523x465,Biology,24,Amy Dyer,2024-07-11,Final
P151505,Michael Williams,001-741-469-1382x99534,Geography,78,Christopher Chavez,2024-12-22,Final
P151601,Kimberly Price,+1-462-959-5322x3387,Geography,92,James Riley,2024-04-07,Practice
P151602,Julian Esparza,(811)171-0302,Math,2,Tina Jones,2024-08-15,Midterm
P151603,Tyler Valenzuela,001-146-160-9709x29563,Math,83,Justin Kline,2024-01-10,Practice
P151604,Elizabeth Nielsen,5587889875,Science,19,Olivia Morrow,2024-09-27,Practice
P151605,Donna Mosley,(306)373-4276,Chemistry,69,Eugene Perez,2024-07-28,Midterm
P151701,Erin Parrish,+1-870-588-5358,Science,79,Marcia Roach,2024-04-17,Midterm
P151702,Lisa Reynolds,(039)208-6036,Chemistry,30,Mary Fisher,2024-01-15,Quiz
P151703,Sharon Reyes,678.411.4726,Chemistry,58,Daniel Cole,2024-11-02,Midterm
P151704,Carl Shields,+1-547-142-4133,Biology,30,Ana Smith,2024-04-26,Midterm
P151705,Brent Harrell,+1-460-882-1935x693,Physics,64,Brian Martin,2024-12-17,Quiz
P151801,Maria Perez,758-481-7939x020,Math,59,Michael Reeves,2024-09-18,Quiz
P151802,Miss Elizabeth Smith,+1-040-881-5769x267,Science,79,Kathryn Eaton,2024-04-18,Midterm
P151803,Michael Thomas,001-636-558-6305x01615,English,1,Deborah Pacheco,2024-08-24,Final
P151804,Angela Simpson,357.197.7276x92297,Physics,100,Laura Morris,2024-08-06,Practice
P151805,Victor Fritz,(707)493-5829x746,Physics,4,Eric Walter,2024-06-07,Midterm
P151901,Michael Holloway,(660)652-2954x47944,Physics,15,Mrs. Janet Garcia PhD,2024-05-02,Practice
P151902,Brad Gonzalez,+1-355-689-4026x125,Geography,76,Kevin Clayton,2024-01-28,Final
P151903,Melissa Williamson,001-612-206-8400x404,Biology,26,Mary Shepard,2024-10-23,Midterm
P151904,Bryan Hubbard,(434)734-9554,Science,19,Nicole Kemp,2024-06-05,Quiz
P151905,Kevin Haney,+1-446-464-0922x573,Physics,2,Lynn Henderson,2024-02-11,Midterm
P152001,Crystal King,001-466-842-7839,English,87,Tina Bowen,2024-08-17,Quiz
P152002,Jon Rivera,040.758.2212x478,Science,88,Renee Jackson,2024-01-06,Midterm
P152003,Travis Elliott,+1-586-222-8829x652,Geography,17,Michael Reid,2024-07-25,Midterm
P152004,Misty Mcconnell,(705)174-8633,Math,68,Melissa Elliott,2024-04-18,Practice
P152005,Heidi Vasquez,417-232-2760,History,36,Paul Hughes,2024-12-22,Final
P152101,Brian Holland,484-913-1493,Math,73,Marco Roy,2024-10-09,Practice
P152102,Joe Harris,(375)453-1983x796,History,54,Lisa Nguyen,2024-08-16,Quiz
P152103,Scott Morton,+1-600-965-1983,Geography,55,Frank Schwartz,2024-03-31,Practice
P152104,Jessica Cervantes,042-780-7090,Geography,49,Haley Lopez,2024-12-03,Quiz
P152105,Willie Chase,(488)959-0745,Science,47,Ryan Jackson,2024-05-01,Final
P152201,Frances Peterson,001-062-068-9570x8776,Physics,17,Gregory Craig,2024-04-13,Final
P152202,Cody Rivera,(305)144-1022x48686,Biology,24,Penny Wheeler,2024-04-13,Quiz
P152203,Sean Adams,001-339-673-7131x026,Geography,31,Krista Garcia,2024-05-02,Practice
P152204,Danny Sandoval,927.105.5470,Chemistry,6,Andres Lucas,2024-01-20,Practice
P152205,Anthony Cameron,(197)335-9162,Geography,51,Michael Frazier,2024-02-14,Final
P152301,Elizabeth Robinson,(093)950-4975,English,91,Kristen Austin,2024-09-09,Midterm
P152302,John Hernandez,(417)318-6333x80389,Science,46,Theresa Patterson,2024-07-05,Practice
P152303,Terry Roberts,134-322-5744,Biology,75,Alexander Terrell,2024-10-26,Practice
P152304,Anthony Gray,+1-497-482-0786x979,Chemistry,56,Cody Hall,2024-07-31,Final
P152305,Angela Mckinney MD,849-239-9910x7260,Biology,89,Jeff Hurst,2024-01-10,Practice
P152401,Steven Rodgers,+1-560-217-9761x1184,Biology,98,Joseph Johnson,2024-05-14,Quiz
P152402,James Garcia,+1-634-900-8000x89106,Science,25,Shaun Thompson,2024-12-07,Midterm
P152403,Ricky Atkins,473-672-1340,Science,66,Sandra Mills,2024-05-19,Midterm
P152404,Joann Rogers,(166)313-0659x0084,English,21,Haley Garcia,2024-01-25,Midterm
P152405,Clayton Webster,001-734-866-4067,Math,3,Belinda Marshall,2024-01-10,Midterm
P152501,Heather Jones,143.072.7370x2088,Biology,13,Michael Williams MD,2024-11-27,Midterm
P152502,Steven Pugh,001-006-837-4998x3976,History,77,Yvonne Lewis,2024-05-16,Final
P152503,Emily Garcia,001-442-121-8669,Biology,90,Michael Odonnell,2024-10-25,Midterm
P152504,Kimberly Gomez,+1-032-632-3175x99335,Physics,65,Catherine Owen,2024-06-06,Final
P152505,Evelyn Christian,001-689-183-8326x24749,Math,100,Michael Saunders,2024-06-01,Quiz
P152601,Natalie Bradley,+1-016-444-5010x85133,Biology,0,Michelle Baker,2024-07-10,Midterm
P152602,Michael Brewer,+1-735-301-9727x690,Physics,52,Mr. Benjamin Ramsey,2024-05-15,Midterm
P152603,Karen Hines,589-376-0018,Math,88,Carrie Roman,2024-11-09,Practice
P152604,Bobby Brooks,3739388950,English,86,Amber Atkinson,2024-01-10,Midterm
P152605,Timothy Sanchez,+1-345-934-3042x187,English,48,Shane Lopez,2024-11-11,Midterm
P152701,Andrea Hawkins,(285)185-2690x235,Physics,23,Marissa Griffith,2024-05-29,Quiz
P152702,Anne Jensen,(752)030-2060x5637,English,98,Elizabeth Vazquez,2024-10-06,Midterm
P152703,Kenneth Butler,(240)611-2836x3198,Biology,11,Victoria Barton,2024-02-02,Final
P152704,Denise Green,+1-810-611-6493,Math,93,Amanda Lutz,2024-08-22,Quiz
P152705,Mr. Brandon Logan,001-266-174-4372x173,Biology,91,Antonio Lee,2024-02-07,Quiz
P152801,Ebony Gomez,106-984-1714,History,79,Brian Marks,2024-12-17,Practice
P152802,Stacey Nelson,+1-532-365-7533x26187,Science,49,Caitlin Brewer,2024-08-06,Final
P152803,Eric Wilson,853.277.9232,English,74,Jonathan Reeves,2024-04-06,Quiz
P152804,Anthony Hayes,940.620.1011x106,Geography,85,Tara Garcia,2024-09-04,Midterm
P152805,Karen Rodriguez,(040)682-1106,Chemistry,93,Ann Gibson,2024-09-25,Practice
P152901,Janet Hall,279-494-8546,History,23,Stephanie Bass,2024-12-04,Quiz
P152902,Shelly Gardner,+1-220-155-6513x7112,English,2,Sydney Ortega,2024-06-18,Final
P152903,Ms. Jennifer Shepherd,001-628-608-8385x699,Biology,11,Samuel Lucas,2024-03-19,Practice
P152904,Samantha Frank,001-865-086-6493x4250,Physics,94,Mary Johnson,2024-03-11,Final
P152905,Timothy Smith,(074)601-0116x8392,English,12,Kimberly Graham,2024-01-18,Midterm
P153001,Adam Adams,791-455-8743x0198,Geography,58,Kathryn Ballard,2024-11-11,Midterm
P153002,John Johnson,892.111.5201x5575,English,98,Michelle Berg,2024-02-15,Practice
P153003,Misty Gutierrez,(808)742-5189x070,Biology,92,Derrick Mitchell,2024-01-03,Midterm
P153004,Lindsey Jones,259-169-1122x33036,Chemistry,77,Phyllis Miles,2024-04-03,Quiz
P153005,Rebecca Rice,883.561.3287x156,History,88,Daniel Young,2024-10-29,Practice
P153101,Alice Gomez,+1-397-251-6678,English,75,Ashlee Kelly,2024-11-23,Final
P153102,Billy Martinez,725.712.4558x1378,Physics,37,Natalie Wilson,2024-08-03,Quiz
P153103,Zachary Charles,(091)532-3467x93576,Math,66,Mark Jackson,2024-07-17,Final
P153104,Mrs. Dawn Romero,303.158.1638x9603,Physics,31,April Wright,2024-04-10,Midterm
P153105,Elizabeth Taylor,001-394-475-7593,Chemistry,85,Jerome Medina,2024-09-22,Practice
P153201,Kenneth Weber,191.362.2866x338,Geography,50,Melissa Friedman,2024-01-25,Final
P153202,Jessica Martinez,050-382-5135,Geography,59,Leslie Hendrix,2024-05-22,Quiz
P153203,Eric Durham,001-368-708-1682x441,Math,86,Melissa Cruz,2024-06-13,Practice
P153204,Daniel Stone,835-098-8728,Chemistry,97,Lori Villarreal,2024-08-22,Quiz
P153205,Shawn Lee,001-468-834-8456x00706,Physics,16,John Stone,2024-06-15,Quiz
P153301,Erica White,9996292569,Physics,43,Troy Hopkins,2024-03-11,Practice
P153302,Shane Farmer,+1-633-419-3703x417,Physics,64,Jeffrey Simpson,2024-09-27,Final
P153303,Haley Baker,(265)470-9373,Physics,65,Shirley Nicholson,2024-03-12,Final
P153304,Christopher Pratt,853.688.1268x23294,Biology,58,Logan Herrera,2024-09-27,Final
P153305,Joel Walsh,001-026-484-1691,English,49,Ashley Jackson,2024-08-02,Quiz
P153401,Christopher Williams,+1-341-886-9042,Math,19,Kristine Ruiz,2024-08-12,Final
P153402,Lauren Cummings,+1-338-522-6901x97609,Geography,18,Ashley Alvarez,2024-09-14,Practice
P153403,Sarah Riley,706.336.4558,Geography,9,Jennifer Barber,2024-12-09,Quiz
P153404,Angela Hahn,514.055.6599x8169,History,24,Melissa Higgins,2024-06-04,Quiz
P153405,Joseph Ford,188-615-7900x6709,Chemistry,68,William Lee,2024-11-21,Quiz
P153501,Colleen Alvarez,064-340-3378,Math,32,Zachary Zuniga,2024-10-05,Practice
P153502,Michael Gonzalez,+1-368-447-5174x02452,History,15,Michelle Combs,2024-04-06,Final
P153503,Jeanette Odonnell,2541411769,English,81,Andrew Morgan,2024-01-14,Midterm
P153504,Jessica Murphy,001-009-385-6331x67504,Physics,49,Patrick Clarke,2024-09-21,Midterm
P153505,Kevin Ramos,466.687.1149,Chemistry,85,Lisa Hodge,2024-01-24,Final
P153601,Mark Hall,176-982-8337x2443,Geography,93,Amy Trevino,2024-04-26,Midterm
P153602,Benjamin Meyer,001-841-991-4792x28524,English,83,Alexandra Reeves,2024-09-28,Final
P153603,Kevin Green,260.241.7334x875,Chemistry,7,Richard Glass,2024-06-20,Final
P153604,Alex Hansen MD,(904)964-3415x82380,Physics,30,Suzanne Price,2024-07-24,Practice
P153605,William Wells,830-166-4298,Biology,50,Miranda Miller,2024-09-17,Quiz
P153701,Ashley Johnson,(733)197-0880x6589,Science,11,Desiree Benson,2024-07-29,Midterm
P153702,Erica Wilson,(321)854-1394,Geography,42,Lisa Chapman,2024-11-02,Practice
P153703,Brian Ramos,(811)883-2303,Geography,19,Amanda Duarte,2024-03-05,Quiz
P153704,Sue Padilla,582-188-0523x280,Chemistry,0,Steven Harrison,2024-10-01,Quiz
P153705,Christian Nguyen,014.785.0852,History,34,Christina Farmer,2024-08-11,Final
P153801,Mr. Daniel Marquez,(435)082-5920x916,History,55,Sonya Hunter,2024-12-17,Final
P153802,Laura Hahn,3579643079,Physics,91,Sandra Acosta,2024-02-02,Practice
P153803,Justin Wilson,(319)058-5084x38783,Math,44,Kyle Hooper,2024-12-14,Quiz
P153804,Brandon Ramos,242.899.1078,Science,63,Nancy Crawford,2024-03-10,Final
P153805,Amanda Little,001-402-603-7989x1600,English,44,Melissa Powers,2024-04-24,Quiz
P153901,Stephanie Cooper,001-661-991-1429,Chemistry,45,Robin Allen,2024-01-03,Midterm
P153902,Lauren Stanley,711-247-3432x5922,Science,44,Rhonda Robinson,2024-06-04,Practice
P153903,Shannon Valdez,(075)736-0287x689,Physics,17,Christopher May,2024-11-21,Quiz
P153904,Alfred Roberts,1085003368,Science,31,Caleb Griffin,2024-03-13,Quiz
P153905,Brittany Williams,+1-328-097-1452x51865,Science,93,Andrea Woods,2024-09-07,Final
P154001,Laurie Short,097.098.6551x23441,Math,96,Kyle Graham,2024-10-05,Final
P154002,Mario Kaufman,256-602-3498x99474,English,43,Carrie Mckee,2024-01-17,Practice
P154003,Sherri Choi,211-631-7866x83770,Physics,12,Raymond Johnson,2024-06-15,Midterm
P154004,Anthony Miller,(133)493-0023x848,History,12,James Simmons,2024-10-19,Final
P154005,Larry Hall,006.110.6292x702,Biology,66,Brooke Miller,2024-03-13,Quiz
P154101,Charlotte Gilbert,+1-944-885-4023x37169,Science,64,Dawn Marshall,2024-05-25,Midterm
P154102,Jill Parks,419.727.6768x667,English,12,Ryan Harris,2024-05-20,Midterm
P154103,Kathleen Fitzpatrick,001-868-423-7965x3484,History,47,Heather Middleton,2024-06-02,Final
P154104,Veronica Garrison,+1-359-565-7248x08943,English,90,Chelsea Green,2024-03-19,Final
P154105,Wesley Thompson,001-180-523-0443x31867,Physics,79,Derek Foster,2024-09-11,Quiz
P154201,Mary Lopez,491.959.2545x7480,Geography,36,Lauren Bradford,2024-08-28,Practice
P154202,Hannah Davis,701.012.0722,History,69,Morgan Hudson,2024-03-01,Practice
P154203,Mckenzie Wood,515.997.7129,History,23,Stacy Hopkins,2024-03-26,Final
P154204,David Wilson,+1-288-214-5600x434,English,76,Jose Stone,2024-07-28,Quiz
P154205,Nathaniel Lawson,+1-613-937-9849x19833,Geography,18,Tiffany Smith,2024-02-18,Quiz
P154301,James Smith,461-240-8254x01949,Chemistry,9,Michael Johnson,2024-05-16,Midterm
P154302,James Hernandez,+1-236-712-3319x05721,Geography,41,Maria Jenkins,2024-08-16,Quiz
P154303,Richard Roberts,274.491.7024,Physics,81,Timothy Erickson,2024-06-10,Final
P154304,Mrs. Lisa Barker,066-063-3908x7518,Physics,82,Michael Sanford,2024-12-13,Practice
P154305,Linda Long,273.289.6477x86369,Physics,81,Phillip Roberts,2024-04-09,Final
P154401,Cynthia Olson,392-635-7931x4218,Biology,84,Ryan Smith,2024-12-04,Final
P154402,Carly Fischer,001-136-199-4816x5695,Biology,67,Scott Austin,2024-02-26,Final
P154403,Evelyn Smith,001-239-152-5320x64081,Math,74,Cynthia Williams,2024-11-18,Practice
P154404,Catherine Watson,010.851.6311,Math,26,Joshua Chang,2024-02-23,Practice
P154405,Javier Griffith,001-646-546-6836x435,Math,38,Cassandra Keller,2024-12-23,Practice
P154501,Chad Richardson,+1-527-560-7952x4523,History,67,Joseph Johnson,2024-01-09,Quiz
P154502,Andrew Dennis,(554)825-2224,History,17,Olivia Welch,2024-05-14,Quiz
P154503,Brian Thompson,951-605-1553,Physics,24,Christopher Peterson,2024-11-03,Final
P154504,Melinda Bishop,001-937-254-5200x650,Geography,20,Stacy Lee,2024-05-09,Midterm
P154505,Angela Fields,(601)404-6793x4825,English,90,Tiffany Gamble,2024-07-09,Midterm
P154601,David Harris,339-010-9536,English,24,Sandra Wyatt,2024-11-10,Quiz
P154602,Benjamin Webster,(648)601-0193,Geography,7,Megan Heath,2024-08-06,Midterm
P154603,James Lopez,2103840202,Math,64,Shawn Santos,2024-10-18,Practice
P154604,Daniel Charles,001-583-069-5680x8376,Biology,47,Jordan Lynch,2024-04-09,Quiz
P154605,David Hanson,(310)540-3434x91152,Geography,49,April Patton,2024-05-06,Final
P154701,Thomas Parker,545-333-1324,Biology,84,Natasha Maxwell,2024-06-29,Practice
P154702,Dalton Anderson,207.534.9559x82870,Geography,29,Michelle Howard,2024-09-01,Quiz
P154703,Mr. John Mendoza DDS,001-507-516-3545x52405,Math,49,Stephen Jones,2024-05-12,Midterm
P154704,Debbie Thomas,742.851.4002x983,Physics,96,Benjamin Baker,2024-07-04,Practice
P154705,Amanda Harding,001-377-316-0240x78761,Science,29,John Gallagher,2024-11-24,Practice
P154801,Matthew Mcpherson,472-058-7352,Chemistry,62,Dylan Monroe,2024-10-15,Practice
P154802,Reginald Boyd,(204)687-7804x20323,Geography,77,Paul Roberts,2024-01-26,Practice
P154803,Connie Myers,3011118844,Math,15,Anthony Burton,2024-04-06,Midterm
P154804,Misty Villarreal,001-614-824-5971,Biology,31,Caitlin Perez,2024-06-26,Practice
P154805,Kim Rivera,352-209-7361x3675,Physics,8,Rhonda Wright,2024-08-06,Final
P154901,Paige Rodriguez,(077)171-8485,Biology,65,Kristina Kirk,2024-01-31,Midterm
P154902,Eric Smith,(175)181-4212,Physics,59,Jessica Carpenter,2024-12-22,Final
P154903,Jim Garcia,403.610.2299,English,68,Stanley Sullivan,2024-08-13,Practice
P154904,Michael Thompson,001-475-187-2644,Chemistry,69,Sharon Soto,2024-09-03,Final
P154905,Patricia Olson,344-709-4014x9583,Math,73,Andrea Gross,2024-08-14,Midterm
P155001,Cassandra Lang,9959296648,History,7,Austin Strickland,2024-09-07,Final
P155002,Tracy Nguyen,001-719-570-4036x09222,Biology,32,Michael Flores,2024-05-05,Final
P155003,Stephen Hayes,291-409-9486x56377,Math,33,Michelle Perez,2024-02-13,Midterm
P155004,Gabrielle Schultz,5594476738,Geography,12,Amanda Roberts,2024-02-29,Final
P155005,William Baker,270.400.5806x595,Geography,87,Elizabeth Pacheco,2024-09-09,Quiz
P155101,Paul Salinas,329-012-9580x405,Geography,4,David Clark,2024-06-23,Practice
P155102,Dawn Contreras,(943)103-9524,Math,57,Jeffrey Castillo,2024-09-19,Midterm
P155103,Cristian Mitchell,(560)938-0236,Biology,84,Ashley Sweeney,2024-08-27,Quiz
P155104,Walter Martin,+1-710-312-9658x308,Biology,82,Joshua Trujillo,2024-10-31,Final
P155105,Sandra Montgomery,001-672-298-9174x782,Physics,76,Justin Frost,2024-07-30,Practice
P155201,Beverly Nelson,488-393-0473x9738,Chemistry,47,Elizabeth Martinez,2024-04-08,Midterm
P155202,Katelyn Hickman,(221)073-3117,Math,72,Wayne Frye,2024-07-10,Final
P155203,Alexis Stevenson,0829755629,Biology,37,Sharon Woodard,2024-01-25,Final
P155204,Sonya Oconnor,874-905-9262,Biology,13,Michael Cole,2024-03-22,Final
P155205,David Parker,892-136-6477x092,Biology,29,Christina Castro,2024-02-18,Midterm
P155301,Dawn Blake,(726)565-6450x08424,Biology,57,Curtis Spencer,2024-12-13,Midterm
P155302,Kimberly Crawford,731.053.1033x0165,Chemistry,34,Sara Berry,2024-06-13,Midterm
P155303,Bruce French,+1-727-397-4153x1521,Geography,70,Timothy Gilmore,2024-05-09,Practice
P155304,Jesse Miller,(952)825-4226,History,24,Miranda Hines,2024-11-22,Final
P155305,Johnny Williams,5506619495,Biology,76,Jasmin Gaines,2024-07-13,Practice
P155401,Edward Thomas,3805472339,Math,6,Angel Rogers,2024-07-11,Quiz
P155402,Scott Cruz,438-427-3292,Geography,88,Mr. Miguel Bruce,2024-05-20,Quiz
P155403,Lauren Brown,576-903-1029,English,0,Bradley Bush,2024-08-20,Quiz
P155404,Kevin Kim,164-101-8401x795,Biology,50,Jean Smith,2024-09-05,Quiz
P155405,Jenna King,+1-291-088-1124x4956,Biology,70,Kevin Mccarthy,2024-12-07,Final
P155501,Craig Brown,001-849-539-0662,Physics,42,Jose Roberson,2024-02-20,Final
P155502,Regina Williams,728.070.4391x0437,History,84,Kevin Wilson,2024-10-08,Practice
P155503,Russell Webb,396.908.4083x465,Math,27,Jennifer Adams,2024-03-02,Midterm
P155504,Christopher Peterson,686-113-4412,English,86,Henry Lyons,2024-10-15,Midterm
P155505,Sherri Webb,+1-549-768-7660x80021,Science,51,Patricia Salazar,2024-11-29,Final
P155601,Anthony White,1556084717,Physics,62,Catherine Long,2024-11-03,Final
P155602,David Morrow,9840710109,Biology,47,Mark House,2024-06-05,Quiz
P155603,William Hines,001-580-062-0328x3495,History,44,Charlene Jackson,2024-10-23,Quiz
P155604,Donald Huang,001-649-588-0277x00207,Math,100,Aaron Nunez,2024-06-23,Final
P155605,Christopher Clay,001-529-256-8914,Physics,37,Joshua Green,2024-04-16,Final
P155701,Thomas Williams,001-408-814-9214,Geography,89,David Myers,2024-08-04,Quiz
P155702,Sherry Ingram,275-918-9373x60750,Biology,72,Alexis Jackson,2024-01-23,Midterm
P155703,Nicholas Pugh,001-700-695-7002,English,90,Stacey Sanchez,2024-09-05,Practice
P155704,Mary Ortiz,001-730-227-0602,Chemistry,22,Vickie Miller,2024-03-17,Practice
P155705,Courtney Johns,(788)654-4635x85485,Math,35,Aaron May,2024-02-07,Quiz
P155801,Anna Foster,(621)126-3743,Science,52,Mallory Davis,2024-06-20,Quiz
P155802,Sharon Bauer,(368)469-3005,Chemistry,34,Amanda Nelson,2024-03-04,Final
P155803,Tracy Sharp,+1-957-261-7235x01011,History,7,Henry Davis,2024-02-19,Midterm
P155804,Jordan Perkins,(398)057-0800x0072,Biology,49,Douglas Martin,2024-10-30,Quiz
P155805,Stacey Ortiz,(513)486-2888,Physics,41,Erica Thomas,2024-01-08,Final
P155901,Brian Ruiz,+1-197-609-1425x22390,Chemistry,42,Jessica Rush,2024-02-26,Midterm
P155902,William Wright,6799380106,English,75,Wendy Donaldson,2024-12-25,Final
P155903,Matthew Hanson,+1-012-038-7140x5083,Chemistry,34,Denise Duffy,2024-03-15,Midterm
P155904,Jesus Mccormick,+1-111-209-0733x13961,Biology,27,Matthew Cruz,2024-12-01,Practice
P155905,Jennifer Roberts,+1-385-056-0811x4968,History,43,Jeffery Lowe,2024-01-21,Practice
P156001,Shelby Estrada,001-644-032-5001x7330,Physics,24,Carrie Frank,2024-02-18,Final
P156002,John Cruz,+1-895-240-2801x25485,Biology,59,Natalie Gonzales,2024-08-19,Midterm
P156003,Christopher Lopez,(443)597-1608,Science,41,Corey Romero,2024-10-07,Quiz
P156004,Ivan Knox,001-811-846-9433x078,Math,40,Cathy Mcgrath,2024-05-12,Final
